K,q,ng,nc,np,net_seed,role_seed,kappa_c
4,0.0,15,30,5,1978732481,2027296313,0.4445312500000012
4,0.0,15,30,5,1978732481,2212162892,0.3460937500000023
4,0.0,15,30,5,1978732481,872405316,0.42421875000000137
4,0.0,15,30,5,1978732481,3317342924,0.36484375000000235
4,0.0,15,30,5,2978987999,4238382229,0.4304687500000012
4,0.0,15,30,5,2978987999,2752272162,0.25703125000000804
4,0.0,15,30,5,2978987999,1787148634,0.40390625000000185
4,0.0,15,30,5,2978987999,4125615992,0.4179687500000015
4,0.0,15,30,5,2978987999,17534800,0.33984375000000233
4,0.0,15,30,5,1215492219,644375554,0.38203125000000215
4,0.0,15,30,5,1215492219,2220121667,0.4460937500000011
4,0.0,15,30,5,1215492219,1962318262,0.41953125000000147
4,0.0,15,30,5,1215492219,3502906742,0.34765625000000244
4,0.0,15,30,5,1215492219,3366342897,0.3773437500000023
4,0.0,15,30,5,2938474494,260824085,0.33828125000000236
4,0.0,15,30,5,2938474494,2004247678,0.3398437500000024
4,0.0,15,30,5,2938474494,336414713,0.38671875000000216
4,0.0,15,30,5,2938474494,2457246174,0.3804687500000023
4,0.0,15,30,5,2938474494,696995552,0.38984375000000204
4,0.0,15,30,5,2335745825,943266017,0.4320312500000012
4,0.0,15,30,5,2335745825,3167694752,0.46953125000000123
4,0.0,15,30,5,2335745825,2360113553,0.40703125000000173
4,0.0,15,30,5,2335745825,2089084972,0.38203125000000215
4,0.0,15,30,5,2335745825,3784180799,0.40234375000000183
4,0.0,15,30,5,3654809117,2131217723,0.36796875000000234
4,0.0,15,30,5,3654809117,756454212,0.3664062500000024
4,0.0,15,30,5,3654809117,1417562426,0.44140625000000117
4,0.0,15,30,5,3654809117,2134542966,0.4132812500000016
4,0.0,15,30,5,3654809117,1885190031,0.3789062500000023
4,0.0,15,30,5,3403662589,3349436161,0.3820312500000022
4,0.0,15,30,5,3403662589,3650420381,0.388281250000002
4,0.0,15,30,5,3403662589,387988828,0.4585937500000011
4,0.0,15,30,5,3403662589,697896837,0.3773437500000023
4,0.0,15,30,5,3403662589,520929292,0.4664062500000012
4,0.0,15,30,5,1785174273,2552276563,0.396093750000002
4,0.0,15,30,5,1785174273,377760888,0.38984375000000204
4,0.0,15,30,5,1785174273,3390080232,0.36796875000000234
4,0.0,15,30,5,4162160277,3673113820,0.3585937500000024
4,0.0,15,30,5,1785174273,1506099347,0.4085937500000017
4,0.0,15,30,5,1785174273,3571902828,0.3804687500000022
4,0.0,15,30,5,4162160277,3683895025,0.4320312500000012
4,0.0,15,30,5,4162160277,3485336023,0.388281250000002
4,0.0,15,30,5,4162160277,321366105,0.3992187500000019
4,0.0,15,30,5,4162160277,3006695756,0.44765625000000114
4,0.0,15,30,5,3340066896,2513190105,0.29140625000000236
4,0.0,15,30,5,3340066896,3505141704,0.40546875000000177
4,0.0,15,30,5,3340066896,1976523485,0.38515625000000214
4,0.0,15,30,5,3340066896,488514448,0.3117187500000025
4,0.0,15,30,5,3340066896,1228348004,0.40859375000000175
4,0.0,15,30,5,3989706993,3794120869,0.3757812500000023
4,0.0,15,30,5,3989706993,245528038,0.3835937500000022
4,0.0,15,30,5,3989706993,2976106798,0.42734375000000135
4,0.0,15,30,5,3989706993,2644059730,0.3429687500000024
4,0.0,15,30,5,995914461,3682805033,0.3835937500000022
4,0.0,15,30,5,995914461,2886256074,0.2554687500000022
4,0.0,15,30,5,995914461,2121049367,0.37578125000000234
4,0.0,15,30,5,3989706993,236089436,0.3773437500000023
4,0.0,15,30,5,995914461,870866188,0.42265625000000134
4,0.0,15,30,5,995914461,3718311218,0.41953125000000147
4,0.0,15,30,5,3778785792,3648226666,0.3320312500000024
4,0.0,15,30,5,3778785792,1314228234,0.42109375000000143
4,0.0,15,30,5,3778785792,4027305395,0.42265625000000134
4,0.0,15,30,5,3778785792,3150672385,0.38671875000000205
4,0.0,15,30,5,3778785792,1104592264,0.4210937500000015
4,0.0,15,30,5,38829856,1641630202,0.41953125000000147
4,0.0,15,30,5,38829856,713969864,0.36484375000000235
4,0.0,15,30,5,38829856,3708987635,0.3570312500000024
4,0.0,15,30,5,38829856,463902219,0.3976562500000083
4,0.0,15,30,5,4115186891,1486556568,0.3335937500000024
4,0.0,15,30,5,4115186891,3393129044,0.32734375000000243
4,0.0,15,30,5,38829856,2467013457,0.4523437500000011
4,0.0,15,30,5,4115186891,353082748,0.41484375000000145
4,0.0,15,30,5,218989556,3259836348,0.4382812500000011
4,0.0,15,30,5,4115186891,748317522,0.4601562500000011
4,0.0,15,30,5,4115186891,3992998394,0.4617187500000011
4,0.0,15,30,5,218989556,358473087,0.39296875000000203
4,0.0,15,30,5,218989556,36387904,0.32109375000000245
4,0.0,15,30,5,218989556,3167100063,0.42265625000000134
4,0.0,15,30,5,510274127,3181731413,0.41796875000000144
4,0.0,15,30,5,510274127,2795188785,0.3992187500000019
4,0.0,15,30,5,218989556,2687420609,0.4304687500000012
4,0.0,15,30,5,510274127,1814997356,0.38671875000000205
4,0.0,15,30,5,510274127,4263617706,0.40234375000000183
4,0.0,15,30,5,510274127,2512450707,0.3773437500000023
4,0.15,15,30,5,3361661120,233710137,0.10390625000000288
4,0.15,15,30,5,3361661120,1276419987,0.09140625000000284
4,0.15,15,30,5,3361661120,2137126328,0.10546875000000296
4,0.0,15,30,5,2422291801,4117564306,0.37421875000000243
4,0.0,15,30,5,2422291801,1612548764,0.39296875000000203
4,0.0,15,30,5,2422291801,1447691764,0.37890625000000233
4,0.0,15,30,5,2422291801,2482517865,0.3398437500000024
4,0.0,15,30,5,2422291801,1024490400,0.38984375000000204
4,0.15,15,30,5,3361661120,1883239322,0.14140625000000293
4,0.15,15,30,5,3361661120,3653315552,0.12578125000000293
4,0.15,15,30,5,1113650969,4064188006,0.12734375000000292
4,0.15,15,30,5,1113650969,3978941327,0.1539062500000029
4,0.15,15,30,5,1113650969,242144973,0.13515625000000292
4,0.15,15,30,5,4072867916,3575956460,0.11640625000000289
4,0.15,15,30,5,1113650969,3234816814,0.10390625000000292
4,0.15,15,30,5,4072867916,89726346,0.12890625000000294
4,0.15,15,30,5,1113650969,1750809538,0.13515625000000292
4,0.15,15,30,5,4072867916,1151599198,0.11640625000000292
4,0.15,15,30,5,4072867916,1814774847,0.10859375000000292
4,0.15,15,30,5,4072867916,3804274016,0.13046875000000294
4,0.15,15,30,5,1705624255,302506673,0.14453125000000291
4,0.15,15,30,5,1705624255,675795277,0.13671875000000291
4,0.15,15,30,5,1705624255,1540495566,0.0835937500000028
4,0.15,15,30,5,405564380,2731104950,0.2804687500000023
4,0.15,15,30,5,1705624255,2667541720,0.14453125000000291
4,0.15,15,30,5,3196031955,1867406018,0.12109375000000293
4,0.15,15,30,5,405564380,1219286550,0.21953125000000298
4,0.15,15,30,5,405564380,3298830444,0.2929687500000023
4,0.15,15,30,5,405564380,483929581,0.2742187500000023
4,0.15,15,30,5,405564380,3324421479,0.18828125000000315
4,0.15,15,30,5,1705624255,3366673094,0.12109375000000293
4,0.15,15,30,5,3196031955,3553466267,0.14140625000000293
4,0.15,15,30,5,3196031955,3400334223,0.1664062500000029
4,0.15,15,30,5,4110972999,1826568613,0.1460937500000029
4,0.15,15,30,5,3196031955,2168861236,0.13671875000000291
4,0.15,15,30,5,3196031955,2974670970,0.1664062500000059
4,0.15,15,30,5,4110972999,924868984,0.1382812500000029
4,0.15,15,30,5,4110972999,1258310255,0.11484375000000292
4,0.15,15,30,5,4110972999,2792499550,0.12109375000000293
4,0.15,15,30,5,4110972999,3920667789,0.1539062500000029
4,0.15,15,30,5,3294133966,1730625498,0.18359375000000294
4,0.15,15,30,5,914010901,2408227458,0.11484375000000292
4,0.15,15,30,5,3294133966,1944608825,0.17265625000000293
4,0.15,15,30,5,914010901,3348551593,0.14921875000000293
4,0.15,15,30,5,914010901,1123579351,0.15390625000000294
4,0.15,15,30,5,3294133966,769538706,0.18359375000000294
4,0.15,15,30,5,914010901,1593479122,0.1648437500000029
4,0.15,15,30,5,914010901,1626405276,0.14140625000000293
4,0.15,15,30,5,3294133966,1329165897,0.18203125000000295
4,0.15,15,30,5,2262096922,263988200,0.1648437500000029
4,0.15,15,30,5,2262096922,3742527759,0.19921875000000305
4,0.15,15,30,5,2262096922,3847524860,0.14921875000000293
4,0.15,15,30,5,3294133966,1075173215,0.18359375000000727
4,0.15,15,30,5,2262096922,3765205890,0.16796875000000294
4,0.15,15,30,5,2262096922,271830082,0.18984375000000303
4,0.15,15,30,5,2163363342,2421917908,0.16328125000000293
4,0.15,15,30,5,2163363342,855134554,0.13359375000000293
4,0.15,15,30,5,2163363342,3633923918,0.15390625000000294
4,0.15,15,30,5,1251969237,55172528,0.1257812500000029
4,0.15,15,30,5,1251969237,3274243939,0.1414062500000029
4,0.15,15,30,5,3477761748,3229615010,0.10546875000000291
4,0.15,15,30,5,1251969237,32879546,0.1429687500000029
4,0.15,15,30,5,2163363342,498247978,0.2054687500000031
4,0.15,15,30,5,1251969237,3442605201,0.13359375000000293
4,0.15,15,30,5,2163363342,3570721725,0.20390625000000692
4,0.15,15,30,5,1251969237,3009487167,0.11953125000000293
4,0.15,15,30,5,3477761748,1053792576,0.12578125000000293
4,0.15,15,30,5,3477761748,1282220911,0.12734375000000292
4,0.15,15,30,5,3477761748,2411408154,0.12890625000000294
4,0.15,15,30,5,3477761748,1374352937,0.13046875000000294
4,0.15,15,30,5,242753382,546935512,0.15078125000000292
4,0.15,15,30,5,242753382,1025535889,0.12890625000000291
4,0.15,15,30,5,242753382,2821474128,0.12421875000000292
4,0.15,15,30,5,242753382,1300774417,0.14453125000000291
4,0.15,15,30,5,242753382,3455499434,0.11015625000000291
4,0.15,15,30,5,1131965265,3941472928,0.1585937500000029
4,0.15,15,30,5,1131965265,1430068507,0.12265625000000292
4,0.15,15,30,5,500162747,3554887934,0.1585937500000029
4,0.15,15,30,5,500162747,101466591,0.13671875000000294
4,0.15,15,30,5,1131965265,655211719,0.1742187500000029
4,0.15,15,30,5,500162747,9144402,0.12890625000000291
4,0.15,15,30,5,500162747,2381444125,0.19140625000000291
4,0.15,15,30,5,1131965265,2772033441,0.14140625000000293
4,0.15,15,30,5,500162747,1197439251,0.14453125000000286
4,0.15,15,30,5,4069093845,2869095132,0.13984375000000293
4,0.15,15,30,5,1131965265,186896614,0.1632812500000059
4,0.15,15,30,5,4069093845,3785728294,0.10859375000000288
4,0.15,15,30,5,4069093845,3666612424,0.12265625000000292
4,0.15,15,30,5,4069093845,4202750124,0.1382812500000029
4,0.15,15,30,5,1495319787,1433148397,0.14453125000000291
4,0.15,15,30,5,4069093845,3666323730,0.12265625000000548
4,0.15,15,30,5,1495319787,3573526804,0.15234375000000291
4,0.15,15,30,5,1495319787,1743730815,0.16328125000000285
4,0.15,15,30,5,1495319787,1064024851,0.15859375000000292
4,0.15,15,30,5,1495319787,2726151616,0.15234375000000291
4,0.15,15,30,5,3394093468,1138730943,0.10234375000000287
4,0.15,15,30,5,3394093468,2737762374,0.0882812500000028
4,0.15,15,30,5,3394093468,1330072545,0.09765625000000283
4,0.15,15,30,5,3394093468,1841728669,0.0929687500000028
4,0.15,15,30,5,3394093468,613691748,0.09921875000000284
4,1.0,15,30,5,1259935965,1813599046,0.06015625000000282
4,1.0,15,30,5,1259935965,889740299,0.07578125000000283
4,0.15,15,30,5,1234982884,854798889,0.21171875000000306
4,0.15,15,30,5,1234982884,2803547071,0.2757812500000023
4,0.15,15,30,5,1234982884,3553070807,0.2710937500000023
4,0.15,15,30,5,1234982884,1276831753,0.1398437500000029
4,0.15,15,30,5,1234982884,3784805842,0.20234375000000315
4,1.0,15,30,5,1259935965,1388124646,0.06328125000000283
4,1.0,15,30,5,1259935965,1102196889,0.07265625000000282
4,1.0,15,30,5,1259935965,1430094311,0.07421875000000282
4,1.0,15,30,5,2983983192,2307371424,0.07578125000000281
4,1.0,15,30,5,2983983192,4164377501,0.06953125000000282
4,1.0,15,30,5,2983983192,2550920062,0.07578125000000283
4,1.0,15,30,5,2983983192,3909640675,0.0585937500000028
4,1.0,15,30,5,1122302106,2787621795,0.08984375000000282
4,1.0,15,30,5,2983983192,3790505145,0.07734375000000282
4,1.0,15,30,5,1122302106,3295344352,0.08671875000000283
4,1.0,15,30,5,1122302106,835458212,0.08984375000000282
4,1.0,15,30,5,1122302106,2022544332,0.07578125000000283
4,1.0,15,30,5,3267810509,3428313202,0.06328125000000281
4,1.0,15,30,5,1122302106,2133411978,0.07421875000000282
4,1.0,15,30,5,3412452786,1803949945,0.06484375000000282
4,1.0,15,30,5,3412452786,106919412,0.08828125000000282
4,1.0,15,30,5,3267810509,1675106727,0.07265625000000282
4,1.0,15,30,5,3267810509,1467487744,0.0554687500000028
4,1.0,15,30,5,3267810509,3684946448,0.06171875000000282
4,1.0,15,30,5,3412452786,3027595783,0.07734375000000282
4,1.0,15,30,5,3412452786,427960118,0.07421875000000283
4,1.0,15,30,5,3267810509,1396132969,0.0585937500000028
4,1.0,15,30,5,3412452786,423298001,0.06484375000000281
4,1.0,15,30,5,1505570842,2917459842,0.0554687500000028
4,1.0,15,30,5,1505570842,3016046482,0.0585937500000028
4,1.0,15,30,5,1505570842,4079210921,0.06484375000000282
4,1.0,15,30,5,1505570842,3947443591,0.06484375000000282
4,1.0,15,30,5,1678970990,1473330384,0.0679687500000028
4,1.0,15,30,5,1678970990,332120487,0.06640625000000282
4,1.0,15,30,5,1678970990,3166789887,0.06015625000000282
4,1.0,15,30,5,1678970990,2936425403,0.06484375000000281
4,1.0,15,30,5,1678970990,2587491475,0.07109375000000281
4,1.0,15,30,5,2250046211,1478265796,0.05859375000000282
4,1.0,15,30,5,2250046211,1509238572,0.07109375000000281
4,1.0,15,30,5,1505570842,2636409174,0.06640625000000738
4,1.0,15,30,5,2658927306,828450273,0.07109375000000283
4,1.0,15,30,5,2250046211,1733727546,0.06796875000000283
4,1.0,15,30,5,2250046211,4019407963,0.08671875000000281
4,1.0,15,30,5,2658927306,2214046037,0.06640625000000282
4,1.0,15,30,5,2250046211,540366439,0.06953125000000276
4,1.0,15,30,5,2658927306,2411747701,0.0695312500000028
4,1.0,15,30,5,2658927306,3935304167,0.07734375000000282
4,1.0,15,30,5,2658927306,1874773229,0.0742187500000028
4,1.0,15,30,5,1103652259,2028275666,0.06640625000000282
4,1.0,15,30,5,1103652259,570432955,0.06796875000000283
4,1.0,15,30,5,1103652259,3233164329,0.06015625000000282
4,1.0,15,30,5,1103652259,3214371407,0.06484375000000281
4,1.0,15,30,5,1103652259,3836271019,0.06484375000000282
4,1.0,15,30,5,2410365454,1191676240,0.06796875000000281
4,1.0,15,30,5,4021017611,1502019751,0.08046875000000282
4,1.0,15,30,5,2410365454,2916430134,0.06484375000000281
4,1.0,15,30,5,2410365454,323166731,0.06953125000000282
4,1.0,15,30,5,4021017611,415036918,0.06796875000000281
4,1.0,15,30,5,4021017611,3521028786,0.08203125000000282
4,1.0,15,30,5,4021017611,1499306662,0.06953125000000282
4,1.0,15,30,5,2410365454,1538987026,0.06171875000000282
4,1.0,15,30,5,4021017611,1588694701,0.08046875000000282
4,1.0,15,30,5,2410365454,1659983747,0.0726562500000028
4,1.0,15,30,5,2599745943,3552953687,0.06953125000000282
4,1.0,15,30,5,2599745943,2538510554,0.0570312500000028
4,1.0,15,30,5,2599745943,1774889112,0.0695312500000028
4,1.0,15,30,5,2599745943,4280807838,0.07421875000000283
4,1.0,15,30,5,2480963069,3158240882,0.0585937500000028
4,1.0,15,30,5,2480963069,912285181,0.06640625000000282
4,1.0,15,30,5,2480963069,18330075,0.0679687500000028
4,1.0,15,30,5,2480963069,1606723224,0.06171875000000282
4,1.0,15,30,5,2480963069,1981038085,0.06171875000000282
4,1.0,15,30,5,2599745943,3502157265,0.06328125000000231
4,1.0,15,30,5,1581262372,1241335392,0.06953125000000282
4,1.0,15,30,5,1581262372,3151587259,0.06796875000000281
4,1.0,15,30,5,3829739797,3763496835,0.06640625000000282
4,1.0,15,30,5,1581262372,609471500,0.0695312500000028
4,1.0,15,30,5,3829739797,2663760192,0.06171875000000282
4,1.0,15,30,5,1581262372,2061039749,0.0523437500000028
4,1.0,15,30,5,3829739797,576129734,0.06171875000000282
4,1.0,15,30,5,1581262372,1099941763,0.06484375000000282
4,1.0,15,30,5,3829739797,586434888,0.06484375000000282
4,1.0,15,30,5,3829739797,4055930677,0.06640625000000282
4,1.0,15,30,5,3243914506,4281881702,0.07578125000000283
4,1.0,15,30,5,3243914506,599845759,0.07734375000000283
4,1.0,15,30,5,3243914506,1034020597,0.07890625000000281
4,1.0,15,30,5,3243914506,3439123523,0.08046875000000282
4,1.0,15,30,5,2596133935,3064896537,0.06015625000000282
4,1.0,15,30,5,2596133935,467350864,0.06796875000000283
4,1.0,15,30,5,3243914506,2759828525,0.08203125000000282
4,1.0,15,30,5,2596133935,1730719503,0.0695312500000028
4,1.0,15,30,5,3345068141,3845048849,0.06796875000000283
4,1.0,15,30,5,2596133935,2765629124,0.06953125000000283
4,1.0,15,30,5,2596133935,909699518,0.06640625000000282
4,1.0,15,30,5,3345068141,2958468916,0.07109375000000281
4,1.0,15,30,5,3345068141,218162924,0.0710937500000028
4,1.0,15,30,5,3345068141,1170883221,0.06171875000000282
4,1.0,15,30,5,3345068141,3011585694,0.07734375000000283
4,1.0,15,30,5,2613036930,261343470,0.06328125000000281
4,1.0,15,30,5,2613036930,2656771379,0.060156250000002805
4,1.0,15,30,5,2613036930,759863513,0.0554687500000028
4,1.0,15,30,5,2613036930,2875761482,0.06015625000000282
4,1.0,15,30,5,2613036930,1389179358,0.06796875000000283
8,0.0,15,30,5,435837635,110354303,0.0976562500000028
8,0.0,15,30,5,435837635,2619134767,0.0867187500000028
8,0.0,15,30,5,435837635,2599752454,0.10546875000000287
8,0.0,15,30,5,435837635,962081496,0.10234375000000284
8,0.0,15,30,5,435837635,134896665,0.0914062500000028
8,0.0,15,30,5,2789397557,415582589,0.09921875000000284
8,0.0,15,30,5,2789397557,2507143915,0.0914062500000028
8,0.0,15,30,5,2789397557,2437336274,0.0976562500000028
8,0.0,15,30,5,2789397557,3493045284,0.08515625000000279
8,0.0,15,30,5,310194033,102849946,0.0929687500000028
8,0.0,15,30,5,2789397557,2060851034,0.08046875000000282
8,0.0,15,30,5,310194033,851949049,0.10078125000000283
8,0.0,15,30,5,310194033,2260202774,0.10703125000000287
8,0.0,15,30,5,310194033,625597738,0.09609375000000281
8,0.0,15,30,5,310194033,3509552667,0.10078125000000283
8,0.0,15,30,5,3342912798,1463640389,0.0898437500000028
8,0.0,15,30,5,3342912798,3606278283,0.09765625000000283
8,0.0,15,30,5,3342912798,2542631994,0.0882812500000028
8,0.0,15,30,5,3342912798,768517457,0.10234375000000284
8,0.0,15,30,5,3342912798,2289597247,0.0945312500000028
8,0.0,15,30,5,3296854255,3217543808,0.09921875000000284
8,0.0,15,30,5,3296854255,1597190939,0.10703125000000284
8,0.0,15,30,5,3296854255,3964077106,0.07890625000000283
8,0.0,15,30,5,3296854255,2996699998,0.0914062500000028
8,0.0,15,30,5,3296854255,2667748521,0.10546875000000287
8,0.0,15,30,5,3513283018,347391796,0.07265625000000282
8,0.0,15,30,5,3513283018,3987138875,0.07109375000000283
8,0.0,15,30,5,3513283018,2493517489,0.0976562500000028
8,0.0,15,30,5,3513283018,1793328254,0.10078125000000283
8,0.0,15,30,5,492303914,553174544,0.10078125000000283
8,0.0,15,30,5,492303914,2641207147,0.10234375000000284
8,0.0,15,30,5,3513283018,3147650850,0.07109375000000281
8,0.0,15,30,5,492303914,799749463,0.09609375000000281
8,0.0,15,30,5,492303914,921424833,0.10859375000000285
8,0.0,15,30,5,2300719142,2037773703,0.0976562500000028
8,0.0,15,30,5,492303914,334007713,0.10703125000000287
8,0.0,15,30,5,2300719142,314378248,0.07265625000000282
8,0.0,15,30,5,2300719142,3735959524,0.0945312500000028
8,0.0,15,30,5,2300719142,1523772342,0.0976562500000028
8,0.0,15,30,5,2300719142,2428723658,0.07265625000000282
8,0.0,15,30,5,1750069889,2549704172,0.10078125000000283
8,0.0,15,30,5,1750069889,3882431109,0.0945312500000028
8,0.0,15,30,5,1750069889,1139336134,0.09609375000000281
8,0.0,15,30,5,1750069889,2000554383,0.0929687500000028
8,0.0,15,30,5,3475896405,188187491,0.08203125000000282
8,0.0,15,30,5,3475896405,3985652489,0.10078125000000283
8,0.0,15,30,5,3475896405,3710298634,0.07890625000000283
8,0.0,15,30,5,1750069889,1912788008,0.09609375000000281
8,0.0,15,30,5,3475896405,1579672716,0.09609375000000281
8,0.0,15,30,5,412971113,3422321830,0.10234375000000284
8,0.0,15,30,5,3475896405,168521935,0.08203125000000282
8,0.0,15,30,5,412971113,1477945194,0.07578125000000283
8,0.0,15,30,5,412971113,3298666887,0.0914062500000028
8,0.0,15,30,5,412971113,3857036668,0.09453125000000281
8,0.0,15,30,5,2889338905,562458004,0.0929687500000028
8,0.0,15,30,5,2889338905,1356341640,0.10390625000000286
8,0.0,15,30,5,412971113,863850546,0.09609375000000281
8,0.0,15,30,5,2889338905,139095950,0.10390625000000286
8,0.0,15,30,5,2889338905,1662654947,0.0929687500000028
8,0.0,15,30,5,2889338905,2700940987,0.09609375000000231
8,0.0,15,30,5,593378912,3962629302,0.07109375000000283
8,0.0,15,30,5,593378912,90426125,0.0976562500000028
8,0.0,15,30,5,593378912,3911409176,0.09921875000000284
8,0.0,15,30,5,593378912,2684621439,0.09921875000000284
8,0.0,15,30,5,593378912,3161375734,0.0945312500000023
8,0.0,15,30,5,2492708829,1440358355,0.0929687500000028
8,0.0,15,30,5,2492708829,2410453374,0.08515625000000279
8,0.0,15,30,5,2492708829,1726061876,0.11015625000000287
8,0.0,15,30,5,2492708829,677385419,0.10078125000000283
8,0.0,15,30,5,1473049603,139836053,0.0945312500000028
8,0.0,15,30,5,2492708829,3864514206,0.09921875000000284
8,0.0,15,30,5,1473049603,130955742,0.09609375000000281
8,0.0,15,30,5,1473049603,223104503,0.0898437500000028
8,0.0,15,30,5,1473049603,2648862080,0.0976562500000028
8,0.0,15,30,5,1404125304,3493441266,0.10234375000000284
8,0.0,15,30,5,1473049603,2723285656,0.09921875000000284
8,0.0,15,30,5,1404125304,1117890459,0.10234375000000284
8,0.0,15,30,5,1404125304,3764282406,0.0882812500000028
8,0.0,15,30,5,1404125304,3088942205,0.09921875000000284
8,0.0,15,30,5,1404125304,2502791424,0.09765625000000283
8,0.0,15,30,5,1851799515,309857725,0.10546875000000287
8,0.0,15,30,5,1851799515,1741492671,0.0867187500000028
8,0.0,15,30,5,1851799515,3857276494,0.0898437500000028
8,0.0,15,30,5,1851799515,737021540,0.0929687500000028
8,0.0,15,30,5,4227485272,2025955339,0.0945312500000028
8,0.0,15,30,5,4227485272,390969484,0.11328125000000287
8,0.0,15,30,5,4227485272,2375701907,0.0914062500000028
8,0.0,15,30,5,1851799515,234874753,0.09609375000000281
8,0.0,15,30,5,4227485272,3620190674,0.0945312500000028
8,0.0,15,30,5,2725081179,2488875093,0.0914062500000028
8,0.0,15,30,5,4227485272,259156937,0.0898437500000028
8,0.0,15,30,5,2725081179,1350515543,0.10234375000000284
8,0.0,15,30,5,2725081179,952650259,0.10703125000000287
8,0.0,15,30,5,2725081179,2092364329,0.08046875000000282
8,0.0,15,30,5,2725081179,604953666,0.10546875000000287
8,0.0,15,30,5,900231536,3573231377,0.10546875000000287
8,0.0,15,30,5,900231536,4118914472,0.09765625000000283
8,0.0,15,30,5,900231536,3553437864,0.09609375000000281
8,0.0,15,30,5,900231536,3675062210,0.07578125000000283
8,0.0,15,30,5,900231536,614579789,0.0914062500000028
8,0.15,15,30,5,1702372050,2059279488,0.0289062500000028
8,0.15,15,30,5,1702372050,518848854,0.030468750000002803
8,0.15,15,30,5,1702372050,2909390645,0.039843750000002814
8,0.15,15,30,5,1702372050,3510511445,0.0351562500000028
8,0.15,15,30,5,1702372050,1914992695,0.0351562500000028
8,0.15,15,30,5,1211306959,768680232,0.049218750000002795
8,0.15,15,30,5,1211306959,2113878876,0.039843750000002814
8,0.15,15,30,5,1211306959,2576134425,0.0523437500000028
8,0.15,15,30,5,3961450099,2629444081,0.04296875000000281
8,0.15,15,30,5,1211306959,1027995665,0.04609375000000281
8,0.15,15,30,5,1211306959,1975494093,0.0523437500000028
8,0.15,15,30,5,3961450099,2493244556,0.03671875000000281
8,0.15,15,30,5,3961450099,1592410081,0.039843750000002814
8,0.15,15,30,5,3961450099,307431586,0.041406250000002816
8,0.15,15,30,5,3961450099,1042845507,0.041406250000002816
8,0.15,15,30,5,1265426430,2468934607,0.02578125000000281
8,0.15,15,30,5,1265426430,3587153829,0.03515625000000281
8,0.15,15,30,5,1265426430,2833087573,0.04765625000000281
8,0.15,15,30,5,1265426430,816045101,0.03671875000000281
8,0.15,15,30,5,1265426430,1025889618,0.03671875000000281
8,0.15,15,30,5,2808026566,3762224628,0.04765625000000281
8,0.15,15,30,5,2808026566,4037011611,0.03828125000000281
8,0.15,15,30,5,2808026566,2569659323,0.049218750000002795
8,0.15,15,30,5,2808026566,3413228460,0.04140625000000281
8,0.15,15,30,5,1510738492,2361575693,0.0523437500000028
8,0.15,15,30,5,2808026566,2680951243,0.04296875000000281
8,0.15,15,30,5,1510738492,3570774350,0.04609375000000281
8,0.15,15,30,5,1510738492,3114426314,0.050781250000002796
8,0.15,15,30,5,1510738492,2416314411,0.03359375000000281
8,0.15,15,30,5,2328251480,1928221246,0.04296875000000281
8,0.15,15,30,5,1510738492,1717518603,0.04765625000000281
8,0.15,15,30,5,2328251480,868117713,0.0289062500000028
8,0.15,15,30,5,2328251480,57705500,0.04296875000000281
8,0.15,15,30,5,2328251480,3368111554,0.03671875000000281
8,0.15,15,30,5,2328251480,265851478,0.041406250000002816
8,0.15,15,30,5,3734857707,1823114550,0.047656250000002814
8,0.15,15,30,5,3183392986,4282196384,0.04296875000000281
8,0.15,15,30,5,3734857707,3421243456,0.0289062500000028
8,0.15,15,30,5,3734857707,1211157465,0.0351562500000028
8,0.15,15,30,5,3734857707,76937434,0.0351562500000028
8,0.15,15,30,5,3183392986,2215610174,0.041406250000002816
8,0.15,15,30,5,3183392986,3069710596,0.03828125000000281
8,0.15,15,30,5,3734857707,4218862328,0.039843750000002814
8,0.15,15,30,5,3183392986,1709280675,0.050781250000002796
8,0.15,15,30,5,3183392986,480890113,0.030468750000002803
8,0.15,15,30,5,1597559056,2291117693,0.04296875000000281
8,0.15,15,30,5,1597559056,736373915,0.04453125000000281
8,0.15,15,30,5,1597559056,3693967867,0.04296875000000281
8,0.15,15,30,5,1597559056,1477218425,0.03515625000000281
8,0.15,15,30,5,1597559056,550184073,0.049218750000002795
8,0.15,15,30,5,2284779282,680902686,0.0335937500000028
8,0.15,15,30,5,2284779282,1984528860,0.0320312500000028
8,0.15,15,30,5,2284779282,2073534527,0.0351562500000028
8,0.15,15,30,5,2284779282,1148116692,0.0351562500000028
8,0.15,15,30,5,761361314,753165097,0.04921875000000281
8,0.15,15,30,5,761361314,3288289315,0.0351562500000028
8,0.15,15,30,5,2284779282,2862032373,0.0351562500000028
8,0.15,15,30,5,761361314,813473865,0.039843750000002814
8,0.15,15,30,5,761361314,1147248577,0.04609375000000281
8,0.15,15,30,5,3344975603,1575848460,0.030468750000002803
8,0.15,15,30,5,2566820514,3745275014,0.03515625000000282
8,0.15,15,30,5,761361314,1823414808,0.04296875000000281
8,0.15,15,30,5,3344975603,2782382425,0.03828125000000281
8,0.15,15,30,5,2566820514,877483200,0.04453125000000281
8,0.15,15,30,5,2566820514,2917256319,0.04453125000000281
8,0.15,15,30,5,2566820514,3624983029,0.033593750000002816
8,0.15,15,30,5,2566820514,1420516815,0.04296875000000281
