rg,rc,rp,ng,nc,np,family,realisation,seed,household_mean_deg,kappa_c,connected
0.6,0.2,0.2,29,10,10,CP,7,36307,3.918,29.884375,1
0.6,0.2,0.2,29,10,10,CP,8,36308,3.959,29.800000,1
0.6,0.2,0.2,29,10,10,CP,9,36309,3.959,29.987500,1
0.6,0.2,0.2,29,10,10,CP,10,36310,4.000,29.950000,1
0.6,0.2,0.2,29,10,10,CP,11,36311,3.918,30.000000,1
0.6,0.2,0.2,29,10,10,CP,12,36312,4.082,29.950000,1
0.6,0.2,0.2,29,10,10,CP,13,36313,3.959,NaN,1
0.6,0.2,0.2,29,10,10,CP,14,36314,3.959,30.000000,1
0.6,0.2,0.2,29,10,10,CP,15,36315,3.918,NaN,1
0.6,0.2,0.2,29,10,10,CP,16,36316,4.000,29.975000,1
0.6,0.2,0.2,29,10,10,CP,17,36317,3.959,NaN,1
0.6,0.2,0.2,29,10,10,CP,18,36318,3.959,29.868652,1
0.6,0.2,0.2,29,10,10,CP,19,36319,4.041,29.759375,1
0.6,0.2,0.2,29,10,10,CP,20,36320,3.959,29.950000,1
0.6,0.2,0.2,29,10,10,CP,21,36321,4.041,29.835937,1
0.6,0.2,0.2,29,10,10,CP,22,36322,3.918,NaN,1
0.6,0.2,0.2,29,10,10,CP,23,36323,4.082,NaN,1
0.6,0.2,0.2,29,10,10,CP,24,36324,4.041,29.968359,1
0.6,0.2,0.2,29,10,10,CP,25,36325,3.918,29.900000,1
0.6,0.2,0.2,29,10,10,CP,26,36326,4.000,29.700000,1
0.6,0.2,0.2,29,10,10,CP,27,36327,4.041,NaN,1
0.6,0.2,0.2,29,10,10,CP,28,36328,4.000,NaN,1
0.6,0.2,0.2,29,10,10,CP,29,36329,4.082,NaN,1
0.6,0.3,0.1,29,15,5,WS,0,37000,4.000,0.130469,1
0.6,0.3,0.1,29,15,5,WS,1,37001,4.000,0.205469,1
0.6,0.3,0.1,29,15,5,WS,2,37002,4.000,0.196094,1
0.6,0.3,0.1,29,15,5,WS,3,37003,4.000,0.178906,1
0.6,0.3,0.1,29,15,5,WS,4,37004,4.000,0.246094,1
0.6,0.3,0.1,29,15,5,WS,5,37005,4.000,0.289844,1
0.6,0.3,0.1,29,15,5,WS,6,37006,4.000,0.210156,1
0.6,0.3,0.1,29,15,5,WS,7,37007,4.000,0.102344,1
0.6,0.3,0.1,29,15,5,WS,8,37008,4.000,0.319531,1
0.6,0.3,0.1,29,15,5,WS,9,37009,4.000,0.160156,1
0.6,0.3,0.1,29,15,5,WS,10,37010,4.000,0.103906,1
0.6,0.3,0.1,29,15,5,WS,11,37011,4.000,0.216406,1
0.6,0.3,0.1,29,15,5,WS,12,37012,4.000,0.186719,1
0.6,0.3,0.1,29,15,5,WS,13,37013,4.000,0.114844,1
0.6,0.3,0.1,29,15,5,WS,14,37014,4.000,0.166406,1
0.6,0.3,0.1,29,15,5,WS,15,37015,4.000,0.136719,1
0.6,0.3,0.1,29,15,5,WS,16,37016,4.000,0.182031,1
0.6,0.3,0.1,29,15,5,WS,17,37017,4.000,0.150781,1
0.6,0.3,0.1,29,15,5,WS,18,37018,4.000,0.169531,1
0.6,0.3,0.1,29,15,5,WS,19,37019,4.000,0.202344,1
0.6,0.3,0.1,29,15,5,WS,20,37020,4.000,0.144531,1
0.6,0.3,0.1,29,15,5,WS,21,37021,4.000,0.139844,1
0.6,0.3,0.1,29,15,5,WS,22,37022,4.000,0.164844,1
0.6,0.3,0.1,29,15,5,WS,23,37023,4.000,0.217969,1
0.6,0.3,0.1,29,15,5,WS,24,37024,4.000,0.144531,1
0.6,0.3,0.1,29,15,5,WS,25,37025,4.000,0.110156,1
0.6,0.3,0.1,29,15,5,WS,26,37026,4.000,0.200781,1
0.6,0.3,0.1,29,15,5,WS,27,37027,4.000,0.108594,1
0.6,0.3,0.1,29,15,5,WS,28,37028,4.000,0.192969,1
0.6,0.3,0.1,29,15,5,WS,29,37029,4.000,0.136719,1
0.6,0.3,0.1,29,15,5,RGG,0,37100,3.959,14.849609,1
0.6,0.3,0.1,29,15,5,RGG,1,37101,4.041,14.924609,1
0.6,0.3,0.1,29,15,5,RGG,2,37102,4.000,14.227734,1
0.6,0.3,0.1,29,15,5,RGG,3,37103,4.000,0.752344,1
0.6,0.3,0.1,29,15,5,RGG,4,37104,4.082,NaN,1
0.6,0.3,0.1,29,15,5,RGG,5,37105,4.082,NaN,1
0.6,0.3,0.1,29,15,5,RGG,6,37106,3.959,NaN,1
0.6,0.3,0.1,29,15,5,RGG,7,37107,3.959,14.925000,1
0.6,0.3,0.1,29,15,5,RGG,8,37108,4.082,NaN,1
0.6,0.3,0.1,29,15,5,RGG,9,37109,3.918,14.796094,1
0.6,0.3,0.1,29,15,5,RGG,10,37110,3.918,14.957422,1
0.6,0.3,0.1,29,15,5,RGG,11,37111,3.918,14.793750,1
0.6,0.3,0.1,29,15,5,RGG,12,37112,3.959,0.892969,1
0.6,0.3,0.1,29,15,5,RGG,13,37113,4.000,14.971875,1
0.6,0.3,0.1,29,15,5,RGG,14,37114,4.000,14.792969,1
0.6,0.3,0.1,29,15,5,RGG,15,37115,4.082,0.457031,1
0.6,0.3,0.1,29,15,5,RGG,16,37116,4.041,14.837500,1
0.6,0.3,0.1,29,15,5,RGG,17,37117,4.000,NaN,1
0.6,0.3,0.1,29,15,5,RGG,18,37118,3.918,14.900781,1
0.6,0.3,0.1,29,15,5,RGG,19,37119,3.959,NaN,1
0.6,0.3,0.1,29,15,5,RGG,20,37120,4.082,14.589844,1
0.6,0.3,0.1,29,15,5,RGG,21,37121,4.000,14.786719,1
0.6,0.3,0.1,29,15,5,RGG,22,37122,3.918,14.837500,1
0.6,0.3,0.1,29,15,5,RGG,23,37123,4.082,14.868750,1
0.6,0.3,0.1,29,15,5,RGG,24,37124,4.000,0.457031,1
0.6,0.3,0.1,29,15,5,RGG,25,37125,3.918,0.208594,1
0.6,0.3,0.1,29,15,5,RGG,26,37126,3.959,NaN,1
0.6,0.3,0.1,29,15,5,RGG,27,37127,3.959,14.887500,1
0.6,0.3,0.1,29,15,5,RGG,28,37128,3.959,NaN,1
0.6,0.3,0.1,29,15,5,RGG,29,37129,4.082,14.857422,1
0.6,0.3,0.1,29,15,5,SBM,0,37200,4.082,14.867188,1
0.6,0.3,0.1,29,15,5,SBM,1,37201,4.082,14.777930,1
0.6,0.3,0.1,29,15,5,SBM,2,37202,4.082,NaN,1
0.6,0.3,0.1,29,15,5,SBM,3,37203,3.959,14.975000,1
0.6,0.3,0.1,29,15,5,SBM,4,37204,4.082,14.785547,1
0.6,0.3,0.1,29,15,5,SBM,5,37205,4.000,14.949219,1
0.6,0.3,0.1,29,15,5,SBM,6,37206,4.000,0.103906,1
0.6,0.3,0.1,29,15,5,SBM,7,37207,4.000,14.999609,1
0.6,0.3,0.1,29,15,5,SBM,8,37208,3.959,NaN,1
0.6,0.3,0.1,29,15,5,SBM,9,37209,3.918,14.677344,1
0.6,0.3,0.1,29,15,5,SBM,10,37210,3.959,NaN,1
0.6,0.3,0.1,29,15,5,SBM,11,37211,4.000,14.837500,1
0.6,0.3,0.1,29,15,5,SBM,12,37212,3.918,14.854688,1
0.6,0.3,0.1,29,15,5,SBM,13,37213,4.000,NaN,1
0.6,0.3,0.1,29,15,5,SBM,14,37214,4.000,0.175781,1
0.6,0.3,0.1,29,15,5,SBM,15,37215,4.000,NaN,1
0.6,0.3,0.1,29,15,5,SBM,16,37216,4.082,14.753906,1
0.6,0.3,0.1,29,15,5,SBM,17,37217,4.082,14.897656,1
0.6,0.3,0.1,29,15,5,SBM,18,37218,4.082,14.880469,1
0.6,0.3,0.1,29,15,5,SBM,19,37219,3.918,NaN,1
0.6,0.3,0.1,29,15,5,SBM,20,37220,4.000,NaN,1
0.6,0.3,0.1,29,15,5,SBM,21,37221,4.000,14.703906,1
0.6,0.3,0.1,29,15,5,SBM,22,37222,4.041,14.937500,1
0.6,0.3,0.1,29,15,5,SBM,23,37223,3.959,14.987500,1
0.6,0.3,0.1,29,15,5,SBM,24,37224,4.000,NaN,1
0.6,0.3,0.1,29,15,5,SBM,25,37225,4.000,14.725000,1
0.6,0.3,0.1,29,15,5,SBM,26,37226,3.918,14.866406,1
0.6,0.3,0.1,29,15,5,SBM,27,37227,3.959,NaN,1
0.6,0.3,0.1,29,15,5,SBM,28,37228,3.918,NaN,1
0.6,0.3,0.1,29,15,5,SBM,29,37229,3.959,14.737109,1
0.6,0.3,0.1,29,15,5,CP,0,37300,4.000,30.000000,1
0.6,0.3,0.1,29,15,5,CP,1,37301,4.041,29.900000,1
0.6,0.3,0.1,29,15,5,CP,2,37302,4.041,29.974219,1
0.6,0.3,0.1,29,15,5,CP,3,37303,4.082,30.000000,1
0.6,0.3,0.1,29,15,5,CP,4,37304,3.959,NaN,1
0.6,0.3,0.1,29,15,5,CP,5,37305,4.041,29.971875,1
0.6,0.3,0.1,29,15,5,CP,6,37306,4.041,29.849219,1
0.6,0.3,0.1,29,15,5,CP,7,37307,4.041,NaN,1
0.6,0.3,0.1,29,15,5,CP,8,37308,3.959,29.900000,1
0.6,0.3,0.1,29,15,5,CP,9,37309,4.000,29.981250,1
0.6,0.3,0.1,29,15,5,CP,10,37310,4.082,29.950000,1
0.6,0.3,0.1,29,15,5,CP,11,37311,4.082,NaN,1
0.6,0.3,0.1,29,15,5,CP,12,37312,4.082,NaN,1
0.6,0.3,0.1,29,15,5,CP,13,37313,4.082,NaN,1
0.6,0.3,0.1,29,15,5,CP,14,37314,3.918,29.985937,1
0.6,0.3,0.1,29,15,5,CP,15,37315,4.000,29.975000,1
0.6,0.3,0.1,29,15,5,CP,16,37316,3.959,NaN,1
0.6,0.3,0.1,29,15,5,CP,17,37317,4.082,29.950000,1
0.6,0.3,0.1,29,15,5,CP,18,37318,4.082,NaN,1
0.6,0.3,0.1,29,15,5,CP,19,37319,3.878,NaN,1
0.6,0.3,0.1,29,15,5,CP,20,37320,4.082,29.946875,1
0.6,0.3,0.1,29,15,5,CP,21,37321,3.959,NaN,1
0.6,0.3,0.1,29,15,5,CP,22,37322,3.959,NaN,1
0.6,0.3,0.1,29,15,5,CP,23,37323,4.041,NaN,1
0.6,0.3,0.1,29,15,5,CP,24,37324,4.000,NaN,1
0.6,0.3,0.1,29,15,5,CP,25,37325,4.000,29.923437,1
0.6,0.3,0.1,29,15,5,CP,26,37326,4.000,NaN,1
0.6,0.3,0.1,29,15,5,CP,27,37327,3.918,29.975000,1
0.6,0.3,0.1,29,15,5,CP,28,37328,4.041,29.946875,1
0.6,0.3,0.1,29,15,5,CP,29,37329,4.000,29.950000,1
0.6,0.4,0.0,29,20,0,WS,0,38000,4.000,0.332031,1
0.6,0.4,0.0,29,20,0,WS,1,38001,4.000,0.199219,1
0.6,0.4,0.0,29,20,0,WS,2,38002,4.000,0.113281,1
0.6,0.4,0.0,29,20,0,WS,3,38003,4.000,0.347656,1
0.6,0.4,0.0,29,20,0,WS,4,38004,4.000,0.207031,1
0.6,0.4,0.0,29,20,0,WS,5,38005,4.000,0.200781,1
0.6,0.4,0.0,29,20,0,WS,6,38006,4.000,0.149219,1
0.6,0.4,0.0,29,20,0,WS,7,38007,4.000,0.202344,1
0.6,0.4,0.0,29,20,0,WS,8,38008,4.000,0.135156,1
0.6,0.4,0.0,29,20,0,WS,9,38009,4.000,0.116406,1
0.6,0.4,0.0,29,20,0,WS,10,38010,4.000,0.149219,1
0.6,0.4,0.0,29,20,0,WS,11,38011,4.000,0.192969,1
0.6,0.4,0.0,29,20,0,WS,12,38012,4.000,0.125781,1
0.6,0.4,0.0,29,20,0,WS,13,38013,4.000,0.232031,1
0.6,0.4,0.0,29,20,0,WS,14,38014,4.000,0.207031,1
0.6,0.4,0.0,29,20,0,WS,15,38015,4.000,0.178906,1
0.6,0.4,0.0,29,20,0,WS,16,38016,4.000,0.111719,1
0.6,0.4,0.0,29,20,0,WS,17,38017,4.000,0.224219,1
0.6,0.4,0.0,29,20,0,WS,18,38018,4.000,0.130469,1
0.6,0.4,0.0,29,20,0,WS,19,38019,4.000,0.119531,1
0.6,0.4,0.0,29,20,0,WS,20,38020,4.000,0.221094,1
0.6,0.4,0.0,29,20,0,WS,21,38021,4.000,0.189844,1
0.6,0.4,0.0,29,20,0,WS,22,38022,4.000,0.228906,1
0.6,0.4,0.0,29,20,0,WS,23,38023,4.000,0.230469,1
0.6,0.4,0.0,29,20,0,WS,24,38024,4.000,0.147656,1
0.6,0.4,0.0,29,20,0,WS,25,38025,4.000,0.121094,1
0.6,0.4,0.0,29,20,0,WS,26,38026,4.000,0.192969,1
0.6,0.4,0.0,29,20,0,WS,27,38027,4.000,0.139844,1
0.6,0.4,0.0,29,20,0,WS,28,38028,4.000,0.200781,1
0.6,0.4,0.0,29,20,0,WS,29,38029,4.000,0.114844,1
0.6,0.4,0.0,29,20,0,RGG,0,38100,4.082,14.987500,1
0.6,0.4,0.0,29,20,0,RGG,1,38101,4.000,14.800781,1
0.6,0.4,0.0,29,20,0,RGG,2,38102,4.000,14.824219,1
0.6,0.4,0.0,29,20,0,RGG,3,38103,4.000,0.461719,1
0.6,0.4,0.0,29,20,0,RGG,4,38104,4.000,NaN,1
0.6,0.4,0.0,29,20,0,RGG,5,38105,3.959,14.784375,1
0.6,0.4,0.0,29,20,0,RGG,6,38106,4.082,13.784375,1
0.6,0.4,0.0,29,20,0,RGG,7,38107,3.959,15.000000,1
0.6,0.4,0.0,29,20,0,RGG,8,38108,3.959,14.368555,1
0.6,0.4,0.0,29,20,0,RGG,9,38109,4.000,14.887500,1
0.6,0.4,0.0,29,20,0,RGG,10,38110,3.959,NaN,1
0.6,0.4,0.0,29,20,0,RGG,11,38111,3.959,14.734375,1
0.6,0.4,0.0,29,20,0,RGG,12,38112,4.041,14.691406,1
0.6,0.4,0.0,29,20,0,RGG,13,38113,3.959,0.683594,1
0.6,0.4,0.0,29,20,0,RGG,14,38114,3.918,14.687500,1
0.6,0.4,0.0,29,20,0,RGG,15,38115,3.918,0.642969,1
0.6,0.4,0.0,29,20,0,RGG,16,38116,3.959,14.696875,1
0.6,0.4,0.0,29,20,0,RGG,17,38117,4.082,14.893750,1
0.6,0.4,0.0,29,20,0,RGG,18,38118,4.041,NaN,1
0.6,0.4,0.0,29,20,0,RGG,19,38119,3.918,14.731250,1
0.6,0.4,0.0,29,20,0,RGG,20,38120,4.041,14.725000,1
0.6,0.4,0.0,29,20,0,RGG,21,38121,4.000,0.661719,1
0.6,0.4,0.0,29,20,0,RGG,22,38122,4.000,14.785938,1
0.6,0.4,0.0,29,20,0,RGG,23,38123,3.959,NaN,1
0.6,0.4,0.0,29,20,0,RGG,24,38124,4.000,NaN,1
0.6,0.4,0.0,29,20,0,RGG,25,38125,4.041,14.961719,1
0.6,0.4,0.0,29,20,0,RGG,26,38126,4.000,14.824219,1
0.6,0.4,0.0,29,20,0,RGG,27,38127,4.041,14.274219,1
0.6,0.4,0.0,29,20,0,RGG,28,38128,3.959,14.698047,1
0.6,0.4,0.0,29,20,0,RGG,29,38129,3.918,0.833594,1
0.6,0.4,0.0,29,20,0,SBM,0,38200,3.918,14.946777,1
0.6,0.4,0.0,29,20,0,SBM,1,38201,4.082,14.910937,1
0.6,0.4,0.0,29,20,0,SBM,2,38202,4.082,NaN,1
0.6,0.4,0.0,29,20,0,SBM,3,38203,3.918,14.887500,1
0.6,0.4,0.0,29,20,0,SBM,4,38204,4.082,NaN,1
0.6,0.4,0.0,29,20,0,SBM,5,38205,3.918,14.430469,1
0.6,0.4,0.0,29,20,0,SBM,6,38206,4.082,14.812500,1
0.6,0.4,0.0,29,20,0,SBM,7,38207,3.959,14.862451,1
0.6,0.4,0.0,29,20,0,SBM,8,38208,3.959,14.849609,1
0.6,0.4,0.0,29,20,0,SBM,9,38209,3.918,0.160156,1
0.6,0.4,0.0,29,20,0,SBM,10,38210,3.959,NaN,1
0.6,0.4,0.0,29,20,0,SBM,11,38211,4.000,NaN,1
0.6,0.4,0.0,29,20,0,SBM,12,38212,4.000,14.800000,1
0.6,0.4,0.0,29,20,0,SBM,13,38213,3.959,14.900781,1
0.6,0.4,0.0,29,20,0,SBM,14,38214,4.041,14.774219,1
0.6,0.4,0.0,29,20,0,SBM,15,38215,4.082,14.937500,1
0.6,0.4,0.0,29,20,0,SBM,16,38216,3.959,14.887500,1
0.6,0.4,0.0,29,20,0,SBM,17,38217,4.000,14.910937,1
0.6,0.4,0.0,29,20,0,SBM,18,38218,4.041,0.096094,1
0.6,0.4,0.0,29,20,0,SBM,19,38219,4.000,14.394531,1
0.6,0.4,0.0,29,20,0,SBM,20,38220,3.918,14.698047,1
0.6,0.4,0.0,29,20,0,SBM,21,38221,4.082,14.973437,1
0.6,0.4,0.0,29,20,0,SBM,22,38222,4.082,14.937500,1
0.6,0.4,0.0,29,20,0,SBM,23,38223,3.959,14.598047,1
0.6,0.4,0.0,29,20,0,SBM,24,38224,3.918,14.550000,1
0.6,0.4,0.0,29,20,0,SBM,25,38225,3.959,14.837451,1
0.6,0.4,0.0,29,20,0,SBM,26,38226,4.041,14.955859,1
0.6,0.4,0.0,29,20,0,SBM,27,38227,4.082,NaN,1
0.6,0.4,0.0,29,20,0,SBM,28,38228,3.918,14.987109,1
0.6,0.4,0.0,29,20,0,SBM,29,38229,4.082,14.825000,1
0.6,0.4,0.0,29,20,0,CP,0,38300,4.000,NaN,1
0.6,0.4,0.0,29,20,0,CP,1,38301,4.000,NaN,1
0.6,0.4,0.0,29,20,0,CP,2,38302,3.918,29.950000,1
0.6,0.4,0.0,29,20,0,CP,3,38303,4.041,NaN,1
0.6,0.4,0.0,29,20,0,CP,4,38304,4.041,29.849951,1
0.6,0.4,0.0,29,20,0,CP,5,38305,4.082,NaN,1
0.6,0.4,0.0,29,20,0,CP,6,38306,3.918,29.900000,1
0.6,0.4,0.0,29,20,0,CP,7,38307,3.918,29.546484,1
0.6,0.4,0.0,29,20,0,CP,8,38308,3.959,29.755469,1
0.6,0.4,0.0,29,20,0,CP,9,38309,4.041,29.975000,1
0.6,0.4,0.0,29,20,0,CP,10,38310,3.959,30.000000,1
0.6,0.4,0.0,29,20,0,CP,11,38311,4.000,29.975000,1
0.6,0.4,0.0,29,20,0,CP,12,38312,3.918,NaN,1
0.6,0.4,0.0,29,20,0,CP,13,38313,3.959,29.971680,1
0.6,0.4,0.0,29,20,0,CP,14,38314,3.959,NaN,1
0.6,0.4,0.0,29,20,0,CP,15,38315,4.041,29.700000,1
0.6,0.4,0.0,29,20,0,CP,16,38316,4.041,30.000000,1
0.6,0.4,0.0,29,20,0,CP,17,38317,3.918,30.000000,1
0.6,0.4,0.0,29,20,0,CP,18,38318,3.959,29.975000,1
0.6,0.4,0.0,29,20,0,CP,19,38319,4.041,30.000000,1
0.6,0.4,0.0,29,20,0,CP,20,38320,4.041,30.000000,1
0.6,0.4,0.0,29,20,0,CP,21,38321,4.000,NaN,1
0.6,0.4,0.0,29,20,0,CP,22,38322,3.918,NaN,1
0.6,0.4,0.0,29,20,0,CP,23,38323,4.082,29.893750,1
0.6,0.4,0.0,29,20,0,CP,24,38324,3.959,30.000000,1
0.6,0.4,0.0,29,20,0,CP,25,38325,3.959,29.999998,1
0.6,0.4,0.0,29,20,0,CP,26,38326,4.122,NaN,1
0.6,0.4,0.0,29,20,0,CP,27,38327,3.959,30.000000,1
0.6,0.4,0.0,29,20,0,CP,28,38328,3.959,30.000000,1
0.6,0.4,0.0,29,20,0,CP,29,38329,3.959,29.974902,1
0.7,0.1,0.2,34,5,10,WS,0,39000,4.000,0.241406,1
0.7,0.1,0.2,34,5,10,WS,1,39001,4.000,0.125781,1
0.7,0.1,0.2,34,5,10,WS,2,39002,4.000,0.383594,1
0.7,0.1,0.2,34,5,10,WS,3,39003,4.000,0.127344,1
0.7,0.1,0.2,34,5,10,WS,4,39004,4.000,0.164844,1
0.7,0.1,0.2,34,5,10,WS,5,39005,4.000,0.138281,1
0.7,0.1,0.2,34,5,10,WS,6,39006,4.000,0.111719,1
0.7,0.1,0.2,34,5,10,WS,7,39007,4.000,0.153906,1
0.7,0.1,0.2,34,5,10,WS,8,39008,4.000,0.469531,1
0.7,0.1,0.2,34,5,10,WS,9,39009,4.000,0.160156,1
0.7,0.1,0.2,34,5,10,WS,10,39010,4.000,0.189844,1
0.7,0.1,0.2,34,5,10,WS,11,39011,4.000,0.225781,1
0.7,0.1,0.2,34,5,10,WS,12,39012,4.000,0.211719,1
0.7,0.1,0.2,34,5,10,WS,13,39013,4.000,0.338281,1
0.7,0.1,0.2,34,5,10,WS,14,39014,4.000,0.177344,1
0.7,0.1,0.2,34,5,10,WS,15,39015,4.000,0.169531,1
0.7,0.1,0.2,34,5,10,WS,16,39016,4.000,0.342969,1
0.7,0.1,0.2,34,5,10,WS,17,39017,4.000,0.180469,1
0.7,0.1,0.2,34,5,10,WS,18,39018,4.000,0.378906,1
0.7,0.1,0.2,34,5,10,WS,19,39019,4.000,0.191406,1
0.7,0.1,0.2,34,5,10,WS,20,39020,4.000,0.144531,1
0.7,0.1,0.2,34,5,10,WS,21,39021,4.000,0.135156,1
0.7,0.1,0.2,34,5,10,WS,22,39022,4.000,0.260156,1
0.7,0.1,0.2,34,5,10,WS,23,39023,4.000,0.210156,1
0.7,0.1,0.2,34,5,10,WS,24,39024,4.000,0.161719,1
0.7,0.1,0.2,34,5,10,WS,25,39025,4.000,0.174219,1
0.7,0.1,0.2,34,5,10,WS,26,39026,4.000,0.339844,1
0.7,0.1,0.2,34,5,10,WS,27,39027,4.000,0.219531,1
0.7,0.1,0.2,34,5,10,WS,28,39028,4.000,0.174219,1
0.7,0.1,0.2,34,5,10,WS,29,39029,4.000,0.157031,1
0.7,0.1,0.2,34,5,10,RGG,0,39100,4.000,14.535156,1
0.7,0.1,0.2,34,5,10,RGG,1,39101,4.082,NaN,1
0.7,0.1,0.2,34,5,10,RGG,2,39102,4.000,0.367969,1
0.7,0.1,0.2,34,5,10,RGG,3,39103,3.959,13.999219,1
0.7,0.1,0.2,34,5,10,RGG,4,39104,4.041,0.410156,1
0.7,0.1,0.2,34,5,10,RGG,5,39105,4.041,0.603906,1
0.7,0.1,0.2,34,5,10,RGG,6,39106,4.000,14.858594,1
0.7,0.1,0.2,34,5,10,RGG,7,39107,4.082,14.790527,1
0.7,0.1,0.2,34,5,10,RGG,8,39108,3.918,NaN,1
0.7,0.1,0.2,34,5,10,RGG,9,39109,3.959,14.787494,1
0.7,0.1,0.2,34,5,10,RGG,10,39110,3.918,14.661719,1
0.7,0.1,0.2,34,5,10,RGG,11,39111,3.959,14.957812,1
0.7,0.1,0.2,34,5,10,RGG,12,39112,4.082,14.902344,1
0.7,0.1,0.2,34,5,10,RGG,13,39113,4.000,14.823437,1
0.7,0.1,0.2,34,5,10,RGG,14,39114,4.082,14.618652,1
0.7,0.1,0.2,34,5,10,RGG,15,39115,4.082,1.041406,1
0.7,0.1,0.2,34,5,10,RGG,16,39116,3.959,14.868750,1
0.7,0.1,0.2,34,5,10,RGG,17,39117,4.082,14.852344,1
0.7,0.1,0.2,34,5,10,RGG,18,39118,3.959,14.753027,1
0.7,0.1,0.2,34,5,10,RGG,19,39119,4.000,NaN,1
0.7,0.1,0.2,34,5,10,RGG,20,39120,4.000,14.785156,1
0.7,0.1,0.2,34,5,10,RGG,21,39121,4.041,14.849219,1
0.7,0.1,0.2,34,5,10,RGG,22,39122,4.041,14.392969,1
0.7,0.1,0.2,34,5,10,RGG,23,39123,3.918,NaN,1
0.7,0.1,0.2,34,5,10,RGG,24,39124,4.000,14.143750,1
0.7,0.1,0.2,34,5,10,RGG,25,39125,4.041,1.364844,1
0.7,0.1,0.2,34,5,10,RGG,26,39126,4.000,14.950000,1
0.7,0.1,0.2,34,5,10,RGG,27,39127,4.000,0.408594,1
0.7,0.1,0.2,34,5,10,RGG,28,39128,4.000,14.005469,1
0.7,0.1,0.2,34,5,10,RGG,29,39129,4.000,14.909375,1
0.7,0.1,0.2,34,5,10,SBM,0,39200,4.041,14.854297,1
0.7,0.1,0.2,34,5,10,SBM,1,39201,4.000,14.594922,1
0.7,0.1,0.2,34,5,10,SBM,2,39202,4.041,14.797656,1
0.7,0.1,0.2,34,5,10,SBM,3,39203,4.041,14.924609,1
0.7,0.1,0.2,34,5,10,SBM,4,39204,4.041,14.592969,1
0.7,0.1,0.2,34,5,10,SBM,5,39205,4.082,14.924219,1
0.7,0.1,0.2,34,5,10,SBM,6,39206,4.000,14.887500,1
0.7,0.1,0.2,34,5,10,SBM,7,39207,4.082,14.884375,1
0.7,0.1,0.2,34,5,10,SBM,8,39208,4.041,14.790234,1
0.7,0.1,0.2,34,5,10,SBM,9,39209,4.000,14.787500,1
0.7,0.1,0.2,34,5,10,SBM,10,39210,3.918,14.974219,1
0.7,0.1,0.2,34,5,10,SBM,11,39211,4.041,NaN,1
0.7,0.1,0.2,34,5,10,SBM,12,39212,3.918,NaN,1
0.7,0.1,0.2,34,5,10,SBM,13,39213,4.000,14.942187,1
0.7,0.1,0.2,34,5,10,SBM,14,39214,4.041,14.818359,1
0.7,0.1,0.2,34,5,10,SBM,15,39215,4.000,14.800781,1
0.7,0.1,0.2,34,5,10,SBM,16,39216,3.918,14.866406,1
0.7,0.1,0.2,34,5,10,SBM,17,39217,3.959,14.725000,1
0.7,0.1,0.2,34,5,10,SBM,18,39218,4.041,14.891406,1
0.7,0.1,0.2,34,5,10,SBM,19,39219,3.918,14.987109,1
0.7,0.1,0.2,34,5,10,SBM,20,39220,4.041,14.949219,1
0.7,0.1,0.2,34,5,10,SBM,21,39221,4.000,14.707031,1
0.7,0.1,0.2,34,5,10,SBM,22,39222,4.000,NaN,1
0.7,0.1,0.2,34,5,10,SBM,23,39223,4.000,14.083594,1
0.7,0.1,0.2,34,5,10,SBM,24,39224,3.959,14.906250,1
0.7,0.1,0.2,34,5,10,SBM,25,39225,4.082,14.797656,1
0.7,0.1,0.2,34,5,10,SBM,26,39226,3.918,14.388672,1
0.7,0.1,0.2,34,5,10,SBM,27,39227,4.082,14.705469,1
0.7,0.1,0.2,34,5,10,SBM,28,39228,4.041,14.856055,1
0.7,0.1,0.2,34,5,10,SBM,29,39229,4.082,14.817969,1
0.7,0.1,0.2,34,5,10,CP,0,39300,4.041,29.924805,1
0.7,0.1,0.2,34,5,10,CP,1,39301,3.918,29.993359,1
0.7,0.1,0.2,34,5,10,CP,2,39302,3.918,29.981250,1
0.7,0.1,0.2,34,5,10,CP,3,39303,3.959,NaN,1
0.7,0.1,0.2,34,5,10,CP,4,39304,4.000,29.883984,1
0.7,0.1,0.2,34,5,10,CP,5,39305,3.918,29.981238,1
0.7,0.1,0.2,34,5,10,CP,6,39306,3.959,29.921869,1
0.7,0.1,0.2,34,5,10,CP,7,39307,3.918,29.700000,1
0.7,0.1,0.2,34,5,10,CP,8,39308,3.959,NaN,1
0.7,0.1,0.2,34,5,10,CP,9,39309,4.041,29.800000,1
0.7,0.1,0.2,34,5,10,CP,10,39310,4.041,NaN,1
0.7,0.1,0.2,34,5,10,CP,11,39311,4.082,NaN,1
0.7,0.1,0.2,34,5,10,CP,12,39312,4.000,29.971875,1
0.7,0.1,0.2,34,5,10,CP,13,39313,4.082,NaN,1
0.7,0.1,0.2,34,5,10,CP,14,39314,3.918,29.649219,1
0.7,0.1,0.2,34,5,10,CP,15,39315,4.000,29.900000,1
0.7,0.1,0.2,34,5,10,CP,16,39316,4.041,30.000000,1
0.7,0.1,0.2,34,5,10,CP,17,39317,3.959,29.893750,1
0.7,0.1,0.2,34,5,10,CP,18,39318,4.041,29.852344,1
0.7,0.1,0.2,34,5,10,CP,19,39319,3.918,29.962500,1
0.7,0.1,0.2,34,5,10,CP,20,39320,4.000,NaN,1
